,PC1,PC2,PC3,PC4,PC5,PC6
46,-0.029295624449771712,-0.012173679536108442,0.011501627132724979,0.010971630494834203,-0.006138441340527691,-0.019288518532605346
47,-0.00015869759825237723,-0.007039745432800523,-0.0029551905772665843,-0.0033546419580046186,0.020626530924604487,-0.0009652721605912969
48,0.041541021445445615,-0.0009993566364901556,-0.026075601304134235,0.009416591357530337,-0.03505768133317755,-0.006942076589411523
49,-0.038585718275568316,-0.009911988900807408,0.010970459249139518,0.005819196391824158,0.0001460254395289923,-0.02281601547577571
50,0.00012793167521140533,-0.0062925339136703515,-0.0028171137321947653,-0.0029489318026271866,0.014660366612229513,-0.002308308799986066
51,0.03502736381534112,0.0012641311505543391,-0.026320444921971827,0.0057949402447917825,-0.03338835478800259,-0.009512926748916769
52,-0.05087231015561833,-0.006518563566142415,0.01078821038891671,-0.0004954049039233151,0.003557683490195861,-0.02699824931078342
53,0.0010141017072691906,-0.005951536704206545,-0.0035647138680486314,-0.002206592440260597,0.010171000466356309,-0.0032675171140976902
54,0.03508305802856396,0.0013499633138656143,-0.02615565121723456,0.005559165391751344,-0.032349662553748264,-0.008833198058148915
55,-0.054185365879045495,-0.00608256494134418,0.011298221029800251,-0.003635754489079303,0.009761542700821906,-0.02859601576314802
56,0.0014610027275556098,-0.005995506890659757,-0.0036651506578173807,-0.002413356240926725,0.0107107384290168,-0.0041423861641247985
57,0.03983003728312401,0.0011401917390321664,-0.02680601116450279,0.00806612442781378,-0.03774474586621395,-0.008990704431784112
58,-0.04424536139511915,-0.00956507816055484,0.010539696549487339,0.0019944474458355927,0.01032079515867747,-0.026246390882983143
59,0.0005855748313726824,-0.0069170689768152755,-0.0032612559846537776,-0.0028334974913571094,0.016315182736682893,-0.0029928990856656957
60,0.04267137816237815,0.000771295115817422,-0.027217993733136256,0.009720176628498004,-0.04137653937520435,-0.009316924306455535
61,-0.03928583206131822,-0.010540208202739283,0.011466407381636463,0.004904200223241085,0.004471910189147552,-0.022826591369032884
62,0.0004154683308849459,-0.0072042442501081706,-0.0036746677570883963,-0.0036770061160086537,0.02226883364181928,-0.003909890854933453
63,0.05098528249818336,-0.001789403840964009,-0.026301343063591717,0.013701802751774869,-0.04177221184227487,-0.0058376464935203905
64,-0.026506805078438618,-0.01334941378987967,0.011650956579423723,0.011302463715164015,-0.0002576171917456958,-0.01821228438717769
65,-5.7431115574842854e-05,-0.0077241935302088185,-0.003344093376740745,-0.0032250552923038227,0.02564674824552651,-0.0005510091558638378
66,0.05084291502270035,-0.0020494627805581625,-0.02635223033338502,0.013887038140871142,-0.04182230058652024,-0.005922704624340833
67,-0.020332931645266127,-0.015790620753182404,0.011197391661345814,0.014923568380926266,0.0012498146801810295,-0.01609048139790744
68,-0.0004537632279901349,-0.007119080905435606,-0.0032011420535985992,-0.0035465388151781113,0.022977244669063954,0.00033473841725682453
69,0.04217770153012952,0.00042476604658446977,-0.025889086832573915,0.009114941297745939,-0.0405440996471269,-0.010532605533379341
70,-0.007207722547996832,-0.019431639624658777,0.010697815236811894,0.021868570085394633,-0.0036026599797613335,-0.00800601653181733
71,-0.001011907113860954,-0.00761443443580785,-0.004623891396021165,-0.0032921407008240353,0.026466117686457943,0.003182374566157948
72,0.041001408696554505,0.0006571989921336137,-0.02573031118778794,0.00852583673032032,-0.04089872734567269,-0.012106072622244708
73,-0.002985567228975573,-0.020290944605970394,0.01050757194721338,0.023821280460513457,-0.007425293014054933,-0.006770075793520538
74,-0.0018771205659235304,-0.006602696746052072,-0.0036644596506481093,-0.004014364197939805,0.02091946596990081,0.0015828261327564099
75,0.02865840588018491,0.002802940782786846,-0.02489577372706748,0.0030000038411665164,-0.034866725276302676,-0.017755395756226398
76,0.008865175914323415,-0.022348928506019505,0.009937576995771908,0.02826636613793245,-0.01288337935221104,-0.0018712777970695056
77,-0.002436541993671392,-0.005823532033949446,-0.004207931191729764,-0.005413672944630565,0.021427591799311634,0.002757193307593433
78,0.022577490357936644,0.0035758742688648338,-0.024649776802754052,0.0008722181253225935,-0.032420088465230486,-0.020658603938102996
79,0.006702390911749523,-0.02196429845686201,0.014161169405488234,0.029414629774237748,-0.020824062111281783,-0.001837946258742275
80,-0.0029011123290347937,-0.0057669475810106985,-0.0030319428042962855,-0.005118568872940616,0.02002455497689425,0.003161469973102298
81,0.020162709683709944,0.004768582687151439,-0.026376473069906287,-0.0019296840021208116,-0.026741824674724062,-0.020655337671084528
82,-0.0003252912569909826,-0.01996662036677578,0.014898232712835571,0.02614506791703334,-0.020564456147902727,-0.00674014378375167
83,-0.0024742528143374904,-0.006367082853716372,-0.0027869839363484092,-0.004237615445978604,0.018935853120940732,0.0024267005369089547
84,0.022081357004071562,0.005079436225240303,-0.02658958692197221,-0.0019969578747531143,-0.02472484493870978,-0.01703510287008297
85,-0.0017679892325182282,-0.018872845991992213,0.016764260487934318,0.02544111720744355,-0.023276901873891413,-0.009288726033295268
86,-0.002841733031955079,-0.0058684413241427485,-0.001760824281515903,-0.004542341941049347,0.017789964334761314,0.0016918157058683797
87,0.017178328770580186,0.005534973361250219,-0.027806677769992443,-0.0039659044782034865,-0.019707789121751567,-0.016385552369876627
88,-0.002631478227631034,-0.017873834412872887,0.01606340260656755,0.025310580663146804,-0.024386723456961756,-0.011801076029863074
89,-0.0026870095590228638,-0.006556045020444114,-0.0012291713494557944,-0.004666286085760246,0.01918907487716744,0.004062529423779645
90,0.025760828278339885,0.003334316181645987,-0.025394382365327633,-0.00038539537886883644,-0.01994276930023069,-0.011701415952861078
91,-0.011634115942037341,-0.015865382499214147,0.01522901586772823,0.021392599611461866,-0.022715316269078956,-0.01574493289172273
92,-0.0025712922304907543,-0.00585844801685514,-0.0021908917755197235,-0.004604287184731604,0.016884891668442533,0.0003539792631269285
93,0.02229538602165375,0.00359858166946464,-0.024684282418425657,-0.002051718190045626,-0.016860043632211195,-0.009348692567261825
94,-0.009237828306436808,-0.015678607770438405,0.014995976909129183,0.021779487814459427,-0.022935001955737878,-0.01717020935732728
95,-0.003326312001088002,-0.006458907887028389,-0.0014453064142383064,-0.0043980178444391355,0.0173615804758128,0.002821314950618375
96,0.03130828863393179,0.00108291755039036,-0.022479277539799662,0.001254113325010612,-0.01592529326416579,-0.0063505985170220144
97,-0.001013515045081192,-0.01688035934091566,0.015970804223507988,0.023703905504236678,-0.022740760571359896,-0.02047677240952256
98,-0.004120782955717738,-0.007232336297218608,0.0003372495430006764,-0.003660620830161127,0.017179912542252082,0.00864906545322184
99,0.034133586231599275,-0.0002771928551295749,-0.02046484587319506,0.002748620304550487,-0.015676458781482307,-0.003148979706760518
100,0.0006792596470465495,-0.01669622344478552,0.014760004852448175,0.02279511520472888,-0.020893925251383703,-0.017671633389866166
101,-0.005677854546077916,-0.007502812968123952,0.002790905882573066,-0.0012873165785581876,0.013865916799840504,0.0041247076931320535
102,0.04340879295927319,-0.002099149110127841,-0.017764075430953735,0.006898818476471759,-0.01649360171586211,-0.0021679803587826723
103,0.0032828974197544923,-0.015861450392628807,0.013139793096914898,0.02303254536119299,-0.01984299234021042,-0.018727662703680818
104,-0.006012934778089978,-0.007402787724218412,0.0030527803012894285,-0.001085740434207471,0.01372486569243497,0.005056733088601016
105,0.03879617912176218,-0.002625837115397361,-0.01571748895547023,0.007139192800984763,-0.017641509109588678,0.002237737546276132
106,0.010173019442016913,-0.017059512833936887,0.012056162180183641,0.023798539654729865,-0.018043115016329242,-0.017104339695554638
107,-0.007951302440819541,-0.009241358284464367,0.004668733873932021,-0.0008646805070563244,0.012958114211167823,0.008079015739697125
108,0.04260023352220535,-0.005453869757226443,-0.015297659446793373,0.008033235137921433,-0.01685006677821281,0.006230011470160332
109,0.00910248206458862,-0.01543659825083095,0.01121103653956366,0.02175069057285713,-0.015552487665068651,-0.023219485637129285
110,-0.007551702656736822,-0.009307809598165937,0.004502202974023171,-0.0006770348277612793,0.012300591719525125,0.009292704163267681
111,0.041144333881558595,-0.006670146996756923,-0.012664845175381058,0.009246490942375016,-0.016409687442191057,0.006316760898957993
112,0.012891010126668911,-0.016063259838855804,0.010707294329287395,0.021749402231896513,-0.01568613465545774,-0.027773493072885617
113,-0.008534203705793523,-0.008934763518604354,0.004833145542600084,-0.0024674861023091257,0.01326420492610933,0.002806432901721026
114,0.03316453560810589,-0.0052377070718990235,-0.011603956371170423,0.006340361495047376,-0.015121029236226642,0.004293045264751877
115,0.013245826539941925,-0.01494650065779276,0.009410168095984101,0.018481226649278242,-0.015252775920087822,-0.032840914437391025
116,-0.008192966392286258,-0.008621120668865187,0.004653246075152809,-0.003331661278308858,0.013309981191081042,0.001020196797453082
117,0.02724554021143606,-0.005357882542244826,-0.009824485207502013,0.00433964843325988,-0.014287406486327967,0.000515500135674761
118,0.006629353328985163,-0.012318621281626474,0.00843176899491376,0.01466061766228886,-0.012708455545000748,-0.03147776760387225
119,-0.005350530234404276,-0.007922729607235755,0.003083571936894395,-0.0036062632646751717,0.013524483884026765,0.0008108759186470463
120,0.02148513887931401,-0.0036994231742643077,-0.009751366871538296,0.001691761900125334,-0.01244596207149937,0.0020885387403631124
121,0.008057019002406634,-0.012809538034590284,0.00826283869150704,0.015351812975805854,-0.01278508454160053,-0.03237927556343988
122,-0.0035085610612209826,-0.006912148048899577,0.0026702782131680265,-0.005691738557064859,0.01685183267396759,0.0022856363018799015
123,0.013732079470497533,-0.0014129915526537734,-0.009510769543456012,-0.00192305293855058,-0.01094968619069972,0.00481995703001611
124,0.005862171350979461,-0.011491267891977814,0.007772953179369454,0.012955084471356302,-0.01154452379280167,-0.030208596746084837
125,-0.0007122215861669196,-0.00520171038773365,0.0008973825984873527,-0.007400374372091525,0.017936857564407674,0.005397452019163915
126,0.006569830048006229,5.970050556004515e-05,-0.008626461202587383,-0.00548719766143738,-0.008986651822018726,0.007180644937937365
127,-0.0007387691349828034,-0.009823966290774906,0.008444856324901844,0.011720221398118704,-0.011342829002252435,-0.02754115923876289
128,0.001315405423870321,-0.003940539798618792,-0.0011850550775493924,-0.007570003132555106,0.017151726136181638,0.007551142733401174
129,0.004674947644159549,0.002171356871035628,-0.01013755701089978,-0.006471486785208836,-0.009776375379523368,0.011323070869611237
130,7.049449754992271e-05,-0.011826326361323162,0.008918666446864934,0.014011184495497316,-0.012651311841459784,-0.030537480197761032
131,0.003365460006792624,-0.002868539723380481,-0.001615552444148134,-0.009875615613604059,0.020681857601373477,0.008282263771865674
132,-0.00010274269145666715,0.0061347785764464865,-0.010863416547962204,-0.009402211770987684,-0.009375336738797342,0.01743271481184347
133,-0.0013373409630615468,-0.009644025833649152,0.00875797773656929,0.01130026452308099,-0.010514129851586939,-0.028686536691623063
134,0.003195092661637093,-0.0027564009535710073,-0.003924951972165059,-0.01164647102953097,0.021172376820778185,0.006043986743498569
135,-0.0025433785395337044,0.010023567554886747,-0.009597051018807888,-0.013210331650476408,-0.006121606110014818,0.02329348844088696
136,-0.0019335598733197473,-0.008743916509734268,0.008046064292031606,0.008844264058613436,-0.008067433041954203,-0.030657583301777876
137,-0.00026229955917825824,-0.0010231660635460999,-0.004901760591892956,-0.012260371578859699,0.018334574435407213,0.011091742641115303
138,0.0047670493172481026,0.006198052615160495,-0.006974034502183212,-0.009695452072503866,-0.004595858851072532,0.01831210307901494
139,-0.00436379300062957,-0.007162106670907538,0.005556320941811291,0.004967104896331976,-0.005852574429444145,-0.028332327309842167
140,0.0023942169685459095,-0.0024610856526487515,-0.002897976035050201,-0.00990123174218065,0.0180188962822361,0.010209490270678152
141,0.00914670612374372,0.0038628321799439257,-0.004920256803326516,-0.008144407531508415,-0.002202176518062246,0.018207045024530508
142,-0.004589290095841419,-0.006890269398008763,0.005758242723383717,0.004895360233121662,-0.005587539776926964,-0.027470488107244735
143,-0.0004090975891370308,-0.0036782295231440145,-0.001133630833419165,-0.007874958742454821,0.016546055179350073,0.00899556852681716
144,0.010638896436288084,0.0005390985577986324,-0.006004008348621241,-0.005892910508739279,-0.0059573406364003345,0.01031520356726325
145,-0.0044105950962874,-0.004961217226206721,0.0037513558872413447,0.002178247171191951,-0.0014537113233661872,-0.022622665625603826
146,-0.001119554356838044,-0.004261899623468971,-0.0002806226318815144,-0.006542773537169835,0.014442091116804225,0.007185609548624379
147,0.013544509545110469,-0.001680010878559681,-0.0038218742057625557,-0.004784563636961522,-0.006943732134004615,0.007596050512806298
148,-0.003964450565931423,-0.005303718384637339,0.00396528053337677,0.0019716500863872903,-0.0007180555824773772,-0.023948571620582983
149,-0.0032507300938551583,-0.005292601841945111,0.0025811306013115458,-0.0049402463846739625,0.012056849616994917,0.004441344632001673
150,0.01404948554413359,-0.002955248009392297,-0.00279731999871007,-0.004577540277345222,-0.006315188415162559,0.0035116519537878974
151,-0.010228514903423056,-0.0005552169516293881,-3.9555387970364145e-05,-0.004100339953629815,0.006643709139360235,-0.013147172750437072
152,-0.0017018569886730183,-0.006031394608546483,0.003239046711958135,-0.003784376877116017,0.010554714121146964,0.0029001914197975985
153,0.007822341979768384,-0.00023564919897388012,-0.0017198914552239923,-0.007827558335911703,-0.002007119794103735,0.010611063735291701
154,-0.009455027293304934,0.00044347021812996494,0.00028284153113800525,-0.00547455164744907,0.009157783278269783,-0.010348983500696764
155,-0.0005283203140188726,-0.005941621964689871,0.0005255060598892699,-0.004860354573763277,0.011076330442043774,0.0017500541669011461
156,0.007388426046512182,0.0002800352210551272,0.0005476316018966217,-0.007821644315784661,-0.0008933910323451366,0.013252836540373179
157,-0.0164715242073765,0.0027321484512764726,-0.00432752294704308,-0.008962648704187521,0.013094534614320672,-0.008503234323550251
158,-0.003303989787906896,-0.004847094648004069,0.001157026593894126,-0.005540397959517146,0.013900519821119738,0.004617039110973327
159,0.007861195686995623,3.642095419387404e-05,0.003301593718957246,-0.0068825665785203875,-0.0003946646196879033,0.014519538277965174
160,-0.01842970696957465,0.0014550179493339197,-0.00459676630216067,-0.007531963976340696,0.012411316486978756,-0.012470860841153083
161,-0.0048048869578931576,-0.005126885943978068,0.004466506845774443,-0.004414530511138473,0.015475357997112263,0.0034297115370756355
162,0.008936279831217446,0.0003180603874083266,0.0013587957333707898,-0.007724232072547863,-0.0013036772631470114,0.015362851809454344
163,-0.027010777071176367,0.004933505731885641,-0.009665902918269373,-0.011152830998889862,0.018107443563980502,-0.0055019808739034375
164,-0.006487646567650684,-0.004512301111426729,0.0059503921935443954,-0.004123985045357615,0.017148521797377664,0.003960872602781184
165,0.009747510090163995,-0.0008115189729542245,0.006235998123507629,-0.005497923801653239,-0.0014724126740430635,0.012397005502072725
166,-0.027058905434581924,0.006658845143418984,-0.009915811371860307,-0.01283296375659653,0.01879522268508094,-0.002020530423194795
167,-0.0020928266069570236,-0.007342527165285273,0.006885740487105299,-0.0020635404936500032,0.013511039680428771,-0.0007428551443772697
168,0.004000094223384764,-0.0003553648386255214,0.005509854910278903,-0.005157927179606786,0.002403254533844526,0.012409322781613413
169,-0.03496451369270581,0.008303730018448752,-0.012469882898447094,-0.014720726231480684,0.02186163321034937,-0.001559161199418331
170,-0.001622751299015688,-0.0102790948019507,0.011759597887062186,-3.1122762301102805e-06,0.010697508776374789,-0.011047636817074179
171,-0.003174103677177252,0.0009747517542237313,0.0032806044009999905,-0.006839216631982646,0.00497973055846487,0.011861132441040647
172,-0.03298264026424253,0.008522126240324354,-0.012045484928171412,-0.014554656274838141,0.021680416067395004,-0.0005906581138748673
173,0.00535477704295694,-0.014492388522463928,0.01621809096621475,0.007820469662876814,0.007599829286833483,-0.015760832227848617
174,-0.012332962361312177,0.002580004867328865,-0.00046395783938570187,-0.009634055998618357,0.007690474379478585,0.012037417639275424
175,-0.024542187110065578,0.006739929240059394,-0.00809327872065915,-0.012733118254678917,0.018907840844856662,-0.0019316730435126662
176,0.005687608111531927,-0.012655563464285645,0.012546865344001052,0.004818714319381951,0.006504311822446133,-0.01145672697737873
177,-0.01040204974332659,0.002392189897393702,0.00022417557000155728,-0.00940372068441974,0.007321018280802443,0.012284410206085195
178,-0.017091223373617164,0.003967303223128002,-0.003406257218015401,-0.010409473698619219,0.015538158202691532,-0.0055995564429177375
179,0.007309186422600747,-0.013240989335998526,0.012769139891735965,0.004843731540651394,0.004184360451510059,-0.013365033815398945
180,-0.013822329429449933,0.00392712735946246,-0.002899770374799352,-0.011154805540547296,0.007570775846890896,0.013628601556420705
181,-0.009908645975593879,0.0015563923442529068,-0.0008533591769114055,-0.008008185949189896,0.010221349496403347,-0.006774645546767869
182,0.0060581346164820795,-0.009800909829266014,0.007448124244181967,0.0020844706579202146,0.005241920362338252,-0.007066387279177876
183,-0.008536985570838916,0.003703722918780613,-0.0034013852717011146,-0.010655907596410987,0.00414163864053975,0.016522222670252214
184,-0.0056719598381407095,0.0029662269836813198,-0.002512836854072468,-0.008056982409251916,0.010085827896684729,-0.0019995216211895006
185,0.007425870105218437,-0.009426482289321629,0.007458673251337051,0.0015535929899124625,0.0023204408242336497,-0.004623410520079485
186,-0.013422972024674469,0.0024096565598305903,-0.0021122255291858337,-0.010118498107949375,0.0070913217884119376,0.010651003864138456
187,-0.013197341531447155,0.005041675398970143,-0.007084015930970669,-0.011383432992793506,0.014997918052184684,-0.0006250612536009695
188,0.007300742118877603,-0.010240351089729201,0.008670736818491218,0.0026164743595871627,0.0038099237296796698,-0.007153797849224772
189,-0.010966938853688983,0.00027336713580495935,0.0015206338431022002,-0.007327663538516089,0.006855983889617742,0.005882981972234928
190,-0.012040906525456335,0.004419701121947372,-0.005751914159849862,-0.010857477182393977,0.01387519399965601,-0.0014030501040756028
191,0.005120996639631981,-0.007915724979251464,0.004242565544046076,0.00021139631147517975,0.006926167071501964,-0.002696837331954373
192,-0.002620405863680328,0.00047297776198537526,0.0030171128600420876,-0.007338521041403828,0.003926133976642026,0.011264885883467756
193,-0.0031392752489221034,0.0034615149886075597,-0.0023460426996294317,-0.0096297665086452,0.010665089145211656,0.0012302188536820427
194,0.005170869489058711,-0.006156200189476581,0.0010689702462906437,-0.0019593224587603256,0.005669464214428616,0.002251072321831833
195,-0.00330937859245319,0.0008300507144621551,0.0021288292094311313,-0.007891564853841874,0.004005702282792608,0.012120804100620618
196,-0.0028892849390568386,0.005144231639557943,-0.005620626734395358,-0.01098084407629304,0.012459177369989556,0.004662551418341663
197,0.00559626329443474,-0.006685499087933339,0.0021609813905348937,-0.0016325147990393222,0.004644170491008663,0.0015907462877214119
198,-0.006294304620927005,-0.0005204913556107033,0.004580492398511274,-0.005745405234618686,0.005537676378007978,0.006209899338529703
199,-0.010720174473665238,0.006499522344673144,-0.009152733636225532,-0.013123475988310863,0.015140171373858553,0.00503625648817003
200,0.00491994449061745,-0.006786194544089697,0.0019011232077796245,-0.000974012243262197,0.00666158026102862,0.0010092120959509397
201,0.0011841453166415387,-0.0020315619285915655,0.00840974206619219,-0.003154870784566624,0.003961538278913798,0.004735198213256102
202,-0.019552828817229785,0.008386999190369088,-0.012851920661745238,-0.01645034770511387,0.019404406868533744,0.01030655299474721
203,0.006058081188651003,-0.008595444948619952,0.006785479090485461,0.0012470796288559227,0.005602426512715686,-0.0024339231593656246
204,-0.007592399643315505,-0.0012705178774002808,0.007093047957959334,-0.00542670330725628,0.007389591913429136,0.007384794967079469
205,-0.031246528405501572,0.009883054789265018,-0.0179192347800734,-0.020244761159973923,0.025600512717765936,0.020825876489183236
206,0.006795167801945928,-0.009442916698501056,0.007498832638045697,0.0030253091375034404,0.004989752964955465,-0.006176547214462336
207,0.001433652780867894,-0.003772492694639555,0.011505539551717408,-2.4733084666245838e-05,0.0024657980530457184,-0.00684916690928047
208,-0.023373644438175526,0.008885016376352205,-0.015982948974143648,-0.011930497482950544,0.013763736158733612,-0.012129025304436672
209,0.007306687837212467,-0.01162211208178301,0.009347148044259918,0.0060770482644216355,0.007769140891515089,-0.012278197561581421
210,0.0005454842008883362,-0.0024470511801460565,0.010144303636280135,-0.0033761406886428018,0.0032684951971814423,0.0030898072205807424
211,-0.024115137425332847,0.008957088650346258,-0.012239474781482766,-0.01592966089078653,0.01908509370312375,0.007312552396687689
212,0.005660037348518665,-0.01009738900968437,0.007173191854146641,0.003296852679133138,0.008117803772383273,-0.007192935903301051
213,-0.0044253989188413395,0.0009954013413976854,0.006072853359055291,-0.010379528055100744,0.004970300766222428,0.01936043860307039
214,-0.022503548305193865,0.00969118784367546,-0.011953460492625368,-0.019748638285838567,0.018574705576968963,0.01659361245067388
215,0.004534664830503695,-0.007114247702088148,0.002303206839744674,-0.001148644838457745,0.009994352782072738,-0.0005730645781219654
216,-0.007851899736670675,0.006473422770838741,0.007407234716134056,-0.02630579403166923,0.0046288470944075835,0.06149481382423094
217,-0.019017963730093464,0.006226074931373379,-0.009157256383254883,-0.013713819800136319,0.015988849764237135,0.002927672417872657
218,-0.0013227940760736562,-0.002746194590323063,-0.0001148739993689118,-0.0084426482755862,0.012706878008861323,0.016002699969418083
219,0.0003025142603256033,0.0020972724199518652,0.006557540075158245,-0.01855198423712243,0.004423152717194308,0.04356979013061671
220,-0.015265589268506751,0.004196170717958583,-0.006917355351868035,-0.009192035913913807,0.012946650715733681,-0.0068064339689769
221,-0.0005920917551946842,-0.003159314901431493,-0.002041969876308147,-0.00833478049801404,0.015435427413662849,0.015372887675060284
222,0.009044329303496296,-0.0022636630335338636,0.006737744604193002,-0.01191078617316251,0.005119536444164611,0.0265806185291106
223,-0.010545746768804593,0.0022080272808228715,-0.0025975282418292233,-0.00749972102175048,0.011136542473707236,-0.007597157214419163
224,0.005558055934544648,-0.003819347152981446,-0.0010342461350552204,-0.003540247190592853,0.01067370238360162,0.006007047903711592
225,0.01323204707140623,-0.0013504257434404957,0.005111088589130145,-0.007885152254226393,-0.0001541675828937644,0.01765455735472449
226,-0.012077934993444048,0.0009475515623813829,-0.0002592144039003177,-0.0065472974916135135,0.009769566140623763,-0.011506945611752998
227,0.005491004838016822,-0.0030196955485891886,-0.0025932108472624137,-0.004715628628637809,0.01272715613761857,0.009515327101228738
228,0.019235409083007398,-0.0011158681157417913,0.0045663600257164075,-0.0056133445427509684,-0.004716059691112748,0.013689339471588709
229,-0.00508452435932041,-0.0010375164511863843,0.003327519785367551,-0.002000734603087726,0.003289009503599676,-0.017680303635241416
