Compared Matrix,RMSD,Normalized RMSD
B_Sakai_36_2011_EPI_ISL_104040.npy,2.593304678283666,0.5496612274117667
B_Niedersachsen_1_2010_EPI_ISL_85704.npy,2.617912230243073,0.5634308683791428
B_Harbin_7_1994_EPI_ISL_30252.npy,2.626926053696264,0.5684747310477454
B_Chongqing_Yuzhong18_2007_EPI_ISL_20479.npy,2.640707710547059,0.5761865289171176
B_Valladolid_18_2008_EPI_ISL_60847.npy,2.6472043599150736,0.5798218571869131
B_Lyon_1283_2007_EPI_ISL_21543.npy,2.659506143644626,0.5867055628677411
B_Chantaburi_218_2003_EPI_ISL_7109.npy,2.672289497687557,0.593858740714135
B_Brisbane_3_2007_EPI_ISL_19933.npy,2.6733305993768504,0.5944413096952245
B_England_512_2010_EPI_ISL_90662.npy,2.689163123029071,0.6033007105270584
B_Jiangsu_10_2003.npy,2.6921399622758706,0.6049664596317902
B_England_145_2008.npy,2.711474361059538,0.6157854037514794
B_Johannesburg_69_2001_EPI_ISL_6812.npy,2.7149688025889973,0.6177407874207494
B_Yopougon_GR882_2011_EPI_ISL_103117.npy,2.7290900005063508,0.6256425821897688
B_Estonia_55669_2011.npy,2.738455451810156,0.630883205156392
B_Catalonia_S4125_2011_EPI_ISL_99637.npy,2.7693381483877206,0.648164227042639
B_Johannesburg_1197_2007_EPI_ISL_20652.npy,2.792293982630578,0.6610096167893386
B_Niedersachsen_2_2010_EPI_ISL_87005.npy,2.7984406353602256,0.6644490975380942
B_Ghana_FS_11_1995_2011_EPI_ISL_103132.npy,2.815645492696993,0.6740764147459584
B_Florida_4_2006_EPI_ISL_22808.npy,2.8579516418196755,0.6977496547778224
B_Florida_7_2004_EPI_ISL_22805.npy,2.9523319282873124,0.750562005279053
B_Colorado_04_2004_EPI_ISL_6590.npy,3.0116573025428033,0.7837586883583317
B_Stockholm_6_2010_EPI_ISL_85688.npy,3.0244519848464466,0.7909182051564039
B_Finland_33_2010_EPI_ISL_86993.npy,3.1045707176076385,0.8357502220389698
B_Texas_06_2011_EPI_ISL_94756.npy,3.1741563291756583,0.8746882232415081
B_Paris_1870_2011_EPI_ISL_103134.npy,3.2089974378021195,0.8941842526508178
B_Israel_20_2011_EPI_ISL_103323.npy,3.3046666685027275,0.947717857315984
B_Perth_6_2008_EPI_ISL_23839.npy,3.3228582542648715,0.9578973178728556
B_Algeria_G486_2010_EPI_ISL_79601.npy,3.3980994272576006,1.0
