filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
a_finland_4_2007,-11.522744645114845,4.5849185797467085,3.50417364549377,-6.7119629735690305,14.705779473101785,6.080020877326998,-1.7523254223841638,2.391957426876331,-0.9054067741698697,10.08494551763869,-3.694073131142677,-2.6165141240863656,-0.943812806805397,-0.6813319692322385,1.3376331727138562,3.1749805282256496,1.7741149198978816,1.1314309424801499,-1.017346071867213,-0.7452973075601702,0.29723051600917744,0.2233642932278805,-0.0030375728519198703,0.0755944380737083,0.652602959450498,-1.524639420617585,-0.27663869579827016,2.3728969327746623,-0.7508498608487452,0.1378251134167915,-0.8871989321970905,-0.24662314815956005,0.22847973890141834,0.49776333730384353,-0.177025897677161,0.004453394418357226,-0.4220810134681204,0.38961025901072804,-0.4502236471806016,0.6665935672620645,-0.6762730714142056,-1.1462013089408718e-13
a_fukushima_141_2006,-23.973214284428074,2.5646931549063736,-6.97336441753606,1.2661285007566,4.785541473416958,1.4319277793774754,-1.7380362084480396,-1.250108720716874,1.2559259246078078,-0.24584470507305772,-1.557421462613768,-4.956822500463151,-0.7348749168099638,-0.7606323935858763,-3.1503611240347484,-2.6959196065842526,0.21796806209960518,0.15877225783395282,-1.4278684339496681,0.6783551393230282,-0.5849236846597085,0.8533127699484663,0.17618793714068617,0.00686105887138476,0.9645811989061562,1.486023131199166,-1.0615205409497723,1.7086263052008488,0.27535126437245316,-1.0251751483570108,-0.13297834232114764,1.0884530245816408,0.254097838641159,0.43159810415950284,-0.8210393195161688,0.7477665052733784,0.04816554557126883,-1.223142906168534,-0.6998120340321305,-0.97595914120581,0.49812847450367664,-1.146201308940935e-13
a_hongkong_18106_2009,13.920860148916375,0.7886550107801931,26.972139171693616,24.09848055803157,12.131860941980294,-0.3712688870373262,0.4791092445009936,-4.498974298841715,6.084717328182531,-1.482208585572056,4.739271627166187,2.4422227018261875,0.2138483887098399,5.549237455129091,0.49064465550309844,1.721815715970489,-1.1611768153769775,3.4657460346840683,1.7127937902158623,1.485802852220096,-0.8774764960063464,-0.3092637701291385,2.4167855784125574,0.6497793370982985,0.7284524366513861,0.9293640409592548,-0.5633316311137466,-0.2187669566769395,-0.04764053885049704,-0.14490683404582907,-1.1476125497096104,0.48465294350061533,0.1991621076822517,-0.43471051138025857,-0.1165462820651998,-0.13084020410729527,-0.1730902244799595,0.12923451475084224,-0.41031583347293815,0.12660267597939942,0.06213746773011525,-1.1462013089409153e-13
a_hongkong_1870_2008,-12.651657832939971,5.890357391751413,-0.5838085200234627,2.2457627453438636,-11.643835242826924,-4.36283038568367,5.328588243342201,-0.7967732820880868,-1.4656762582821252,5.5964009707742175,-3.4487436587972016,-2.254598109284219,-2.278352343692865,2.5801868879402883,-1.6046866905754416,-1.1384534931530477,-1.7863297171943617,-1.8800800066788559,0.7643905798917985,0.3852411970164086,-1.5843476892333923,-2.2054569439634606,1.7510313963837842,-0.9086192974165628,-0.3390117428285263,1.5149920850180805,0.016134241740321423,0.3867481472067356,0.32719986848407456,-0.1796056929711228,0.7967545409414626,-0.9920440198744117,1.105140120048872,-0.5053637253197379,1.128184116179029,-0.6824544038178594,-0.40488300801409227,0.38516776215599896,-0.716307299691622,-0.4177416131682032,-0.6163878949452861,-1.146201308940894e-13
a_hongkong_1988_2009,-6.836384870671936,-22.493834923826938,7.582533035808454,1.0339844202335637,6.959842646322179,1.0814070961144266,19.23187269597502,2.3986129441136024,-3.6304872339370524,-1.043896129652779,1.667778766908007,4.9409544183841225,5.3773893409901685,2.7509714919409016,-2.1443159079624827,0.5126444187263087,-0.3152249528512377,-4.201196028569808,-1.824656985506728,0.4547185302854042,-0.6186022637408166,0.4890792732838579,-1.1188656342854135,0.9982058463558204,0.8947901846107496,-0.47824105068562484,0.06342607545564313,0.7474939710847572,-0.5100242507782902,-0.03962929915553348,-0.14626044400764251,-0.1530108543005372,0.1645620468425108,0.09330238462991745,-0.1037094123270056,0.33530792167983103,0.009800654127825574,-0.050322563595672345,0.11250066541270595,-0.14035811616535804,-0.09487906219853583,-1.1462013089408986e-13
a_hongkong_2387_2007,-16.262355009806956,7.810764952418951,-9.400422518354896,2.671229801326849,-1.0421618086467919,-4.054470580826476,-6.077352305011536,2.6682869944574996,-1.3065611493476585,0.16715053523971599,-0.09261873623323705,2.4237898069986477,-0.6328699019211056,2.596963524435832,-4.615485817478253,3.479063767824731,-0.35663945503299505,1.7599485374457098,0.9253795638429702,0.48914854517676715,-0.5684195066565653,2.1810698997506726,-0.8122512836903827,0.09948757938653122,-2.7657133548373753,0.6499912202593938,-0.262612864751176,0.6831431864618412,-1.0573005485319271,-1.1576657369425112,0.46811275604175484,-1.5776678348291537,-0.6877097098760571,0.30159076190532674,0.5272763428182418,0.9551877394316801,0.6806172640355819,0.13727588111576755,0.34833809582022485,-0.20036162232170118,-0.024766482987363322,-1.1462013089408915e-13
a_hongkong_2613_2007,5.606856651117012,11.30771467376199,34.377458776875756,21.572802922332198,-2.427273833728602,2.2152700218715586,-5.126393576048524,-6.548950012875871,4.46414675925241,1.5827742321490155,-3.625323225882075,3.15033676945349,-1.353396220250588,-1.9192574378724747,0.8127372881709343,-3.3955844737418817,2.3712699422549393,-1.873533044708218,-2.4880682460260197,-0.7725907563827646,-0.9148417040974915,1.5151151077589717,-0.5915396605556833,0.25168411769497606,0.46918443111701996,-0.15182266025203836,-2.0958646378802426,-1.0595953751775309,-0.5979372412492829,-0.28112169373099916,-0.10888333925363998,-0.619939167192943,0.17112616214824972,0.7447311257915645,0.9182275900332644,-0.17301293098258388,0.24692217126680885,-0.06672485765384883,0.4489221517531225,0.037873237392401664,-0.15037039113115425,-1.146201308940904e-13
a_hongkong_33597_2009,81.04462868055839,22.091538504568593,-4.911002744037277,-17.42526959869614,6.469803306539648,14.175468908483195,-4.657297361026826,3.7155957958601356,3.6892051937527515,-2.664567682500949,-0.1542952749487777,2.257860267521737,2.270984041308416,2.0464428937434085,-1.434333869291973,-0.8369106733218123,0.9632531925241676,-1.7384278081825923,0.502754207730672,-1.4965974336345733,1.9174494480151243,-0.016240519469545356,1.5375454286054047,-2.4157554307318447,-0.1686840269145979,0.4025549191505254,-0.07298058036475515,-1.0990396146313839,0.4222124189903624,-0.029967333941427178,0.5165474274777041,-0.22836951304024414,0.7913642378390816,-0.09858554195210813,-0.40887391590239014,0.9651081843192948,-0.06023662108721007,-0.2988653606610028,-0.2472606743839955,0.15019572817262627,-0.7428091938159094,-1.1462013089408903e-13
a_hongkong_948_2006,-14.624034240067308,4.4978489944479145,-14.546622735668093,-0.011340943375718317,1.5152455128035827,-3.646048031162423,-1.491103099016373,-2.2981274985635634,1.3373720888931033,-0.8369880003209341,1.9565239612233996,-2.7144513262973056,-0.38238633049845305,-1.2357926363204361,-2.3540453751102177,-1.7146252375856983,0.7204425042151761,-0.381446296142305,1.3952458796403209,2.934168255589504,-1.1824408577977283,0.03007684463066415,-2.476231535746375,0.2639581800226105,1.532504589393292,0.6729461861460254,0.5783306568106802,-1.3364869550248761,-0.40799772900327824,-1.2737064600522494,-0.6557409768409992,-0.8771897105319529,-0.14554561894513957,-0.44531812806306004,-1.1693945688620335,-0.40393644971780823,-0.9216102212418926,-0.15170820171050645,0.5867535078678051,0.6705435799162666,-0.9259337100855788,-1.1462013089408643e-13
a_india_6263_1980,-4.29526275245298,-48.37531238287013,13.281416438203424,-7.432405086173223,-9.070295809690704,9.590118988779265,3.131504443031925,-7.677448471919885,-3.9867853882096216,-6.515358821675769,0.190834151118177,-1.0344730782023108,-5.497892102319866,-1.5567208694429335,-0.08952762300928602,3.8739652674782676,3.7105117874095748,-0.8218854002619468,2.969264476502324,-1.186756232793078,1.2112931091086838,-0.7650824100079827,0.36320101822269846,0.6591120280310694,0.9427291161382234,0.6897036124414211,-0.7836710029677721,0.24463497457746045,-0.4138056434124701,0.02266207534184847,0.07512111754248195,-0.2598156445174963,0.14050804847026405,0.04854486398815041,-0.09105918460613323,0.32278913820929744,-0.10662157089212837,-0.07947061981263888,0.04942541037143766,-0.1630423971755724,-0.03567709649440739,-1.1462013089409256e-13
a_lackland_7_1978,-21.180376772386868,5.304574016639515,-0.7253838994505151,-1.1898593757534806,1.2080683605712148,8.055002763011837,-2.906586955495958,1.1400841422546095,1.0309656421588818,-6.33566496936238,-1.865807482709105,-2.804526550204637,0.4437867268509292,0.4990370531141624,-2.910350956312796,-3.194771555585293,-2.3882074681817573,-0.1280457086864676,-1.0150822225194256,-2.893254487951034,1.969749907487479,-0.5566211640322913,0.41766001767142685,1.9808790993884873,1.330303247726911,0.897467945691189,0.6986974199299517,0.6893877834733753,-0.30975804301125864,0.13319993629373228,-0.8890717301809858,-0.3128524359089942,-1.3162555550840338,-0.4658061720565008,0.17098672342783822,-0.32071340354586425,0.6848660151121653,1.3235077285692782,-0.08658941517633074,0.22197878329989063,-0.07715287131698327,-1.1462013089409117e-13
a_moscow_2_2009,1.9361391952448412,15.313491139034518,22.91875950956324,-6.019277471139572,-1.9738438419820348,2.1903759673349095,0.5047068494803466,8.897671704866942,-6.9103775911651155,0.9775031213140687,-0.16363714688352246,0.3305151761632431,-1.2410687862839294,2.4202431567328717,-0.6927091960279946,0.2907881357986007,2.2291946430377774,1.8860298635763724,-1.5785859487583411,-1.5946209740775525,-1.2012249792901728,-1.5047615687828277,-0.09757565102581332,0.2783080500802286,-0.6110211430039956,0.19543173910472536,1.0943530020219898,-1.674618494906184,0.6624533325554893,0.6342203376592259,-0.9404331544777838,-0.5733983088344791,-1.5509226167100247,0.7333472293484773,-0.45705456753744433,-0.6397963893456998,-0.5716643895458728,-0.736103309898648,-0.13922113961326785,-0.7444245873726698,-0.0027135142469657306,-1.1462013089409385e-13
a_netherlands_345_2007,-11.818791155742218,5.62018477052175,-4.93869106343409,-0.9452627235771811,-4.062014837082521,-0.9755832165243739,2.359648479106759,1.25774017558184,-1.5022874219176092,1.9696085524847318,1.2436409255901892,-2.2377382939893615,-2.830350961442274,1.8972489294244181,-3.0557366802632213,-0.0051221670668401805,1.2580423851268032,-0.0683822676088902,-1.0690646350089916,-0.16429986981305206,-0.8835868343360852,1.0093569220295902,0.8569116601876297,-0.8814659875559594,0.5118056310087464,-1.1394881551854528,0.33801762365261007,-2.0730842600888084,-0.7946049191982142,-0.49285312974227535,0.780309165536605,1.5722834002785306,0.26620716512141956,0.7355320829783042,-0.10720329697591537,0.6902806782318415,-0.7795413772779172,1.466589621893329,-0.12188395063690242,0.346412263342183,0.8280048392193081,-1.1462013089408534e-13
a_newcaledonia_20_1999,16.999736058765144,20.947503043329252,43.832232583863444,-11.702183120844566,5.3268873841749445,5.283474764868867,0.824731668490418,9.316529806347392,-4.533990962080611,-3.856665602364129,-1.477845490651141,0.023483962402701283,-1.1709954327580896,-4.7597402733838665,-0.2462874082424166,-0.8242852487886365,-1.7441706467210103,1.627144661130211,0.47144178248876867,2.6726994131077983,-0.2259662931953653,-1.065827699293486,-1.4093104292069754,0.8131810628544855,-1.1368701895684237,0.25357964386086557,0.059397768029609034,0.29400693401114697,-1.0032757040713625,-0.20044404610618652,0.8873721480077191,0.8445581061965115,0.9248553523207012,-0.9489548013084773,0.3847545294620489,0.1080311304103678,-0.027645168628608982,0.0767964990132247,0.08657326315545638,0.1888049661773659,0.1286878893143861,-1.146201308940874e-13
a_pennsylvania_1_2007,-7.94938516668464,3.4133759045885426,-15.995917069293744,-0.02435052700252603,1.9695185356434586,-2.3189061263185073,-2.574315301844309,-3.2728042454443504,3.840462694322212,-1.3034305234794565,5.3558964250419,2.3681940283314535,-1.5582600987165265,-2.6080006948231937,0.9889399046323435,-0.22029076197084588,-1.2837305017759237,0.09726234380167292,-0.8432305063169525,-0.3229785881168334,-0.42215625932977435,-2.2501985125682746,-2.865573950780372,-0.6535681069358042,0.04612753963406172,-0.006777427627366439,-0.009182535500138742,0.10854867568633111,-0.28682215862421506,1.5956402243277248,-0.8544109563481339,-0.11702427550849305,-0.3910275516314549,-0.0113135035363795,1.2817228009114483,1.4595657400001567,-0.9611806556762045,0.15620911692059253,-0.6436994834270022,-0.4339796809540122,-0.08011917885372632,-1.1462013089409244e-13
a_perth_200_2008,-10.345831326292025,4.529787845297671,-13.127462372100332,-2.1777044483921,6.521141122930692,2.130189734815457,-3.841903755997858,-4.340385416824804,4.212369445970564,-0.6408251928231677,-1.6196471691966021,-1.05349473236533,1.6577022524039806,-1.6823838045260129,2.8944748135225145,5.249757353699466,-2.073064595465591,-1.4117059648870465,-3.3542367801735313,-1.175690575752258,0.054391609472504834,-1.5637266765899076,0.7973603410758399,1.8798274820563334,-0.4294751158604295,1.0122456465440108,1.3224733737556036,-1.4565103664949814,-1.198396874427246,-1.1749284714792056,0.5510761063357759,-0.16556071663604974,0.7518789032399257,-0.049667683010636,-0.21098578990732142,-0.37398268342455093,-0.2281281498310582,-0.2858524401119378,0.3100895468171862,-0.39936990057828586,0.3176400222199993,-1.1462013089408923e-13
a_peru_1169_2007,-14.57702689092648,4.962854825351869,-6.879985270597358,-1.960679151713727,-3.6213581263014176,-1.0504114220833833,2.5067556293635738,-0.5848828428182152,0.7163819924972906,1.2114354417145718,3.670860536274555,1.5065324708348462,-1.1749895510053636,-0.5112899297141217,-1.7732672762447317,0.5728977907084292,0.4807126805775446,1.7099292613649852,-1.0574890754517625,-1.5181073514699763,1.4403735097521795,0.33330248285749897,-0.7192115066658297,-1.1578120324480778,-1.1020052312242428,0.8176184754935828,0.20047897311110507,0.7295335521649275,0.8592328363439021,-0.025189027676959658,-1.1164871617039236,1.8580308839815716,1.2902001278887738,0.23732507677272985,0.2717486494753942,-0.7866311798914818,0.20937605447422133,0.32735534271000993,1.4272431215358568,-0.612918759413912,-0.7279818779861668,-1.1462013089408638e-13
a_rheinlandpfalz_34_2003,-18.332695951539744,6.469822182024162,-2.087317929017626,-0.6219012191819475,-5.383240131955019,-0.32010430149773506,1.7879297867981232,1.6101376316703584,-2.2389996427151924,1.1743320694256256,4.155737590184075,-1.564289503696793,0.520842582229172,-1.5089786628855848,3.491831479961403,-1.8608556248568797,1.4861128447453649,0.8221949382739506,-0.38423527078401204,-1.015245573997879,-3.3658206772202877,-0.9563543185041767,0.937180055692769,1.0771193256866507,-0.4924788824193732,0.24064180545645322,0.5527281035408026,-0.07526777349871935,0.9458680852855392,0.18395626520095393,-0.6523526270836938,-1.0713774586881881,1.4077492263628073,-0.04667738696076828,-0.9754740351452598,1.2654728014844232,1.3215450855973683,0.43277142730993684,0.19353493501380442,0.3010310182176018,0.10519549350937442,-1.1462013089408771e-13
a_shenzhen_227_1995,88.12809534061503,17.137783647450185,-17.93577624962219,2.4803432769516625,-10.32414093431997,-4.142335738707528,5.235140416173845,-1.1637917113173264,2.2256815677053545,2.4859311188537316,-0.7177405765301096,0.6834478583345515,2.70422973727606,0.8569524690809937,-0.12681798479410797,0.012261757883457172,1.9762369779721656,3.627670585392971,0.04505095485626042,-0.5800554096166064,0.43066920220790783,-2.744338867813522,-1.977932093452348,-0.03492538937408651,1.8027750434776317,-0.11341752420732518,-1.1851496397594021,0.5590164743860019,-1.4592155482090186,-0.15335641383849838,1.0222269438521125,-0.047986322488984844,-0.20057372207656188,-0.044035191119981346,-0.3689842167678912,-0.497909364250081,0.6659493753049528,0.10373519192154691,0.004822866279532606,-0.15371280133183723,0.37118402588560934,-1.1462013089408878e-13
a_siena_10_1989,-13.668591783139986,4.795885002030456,-7.37925550733317,1.2564924694090867,-4.559887726406912,-2.125078705195198,1.23450805499299,-1.5445186822651127,0.15999936312209073,1.3914525156249398,1.4470066260999028,-2.1718930071096225,-2.349913346563242,1.7358355336967368,-0.9471899715596118,-0.5904359659462258,-1.2755413638284614,-0.39457926775966967,1.0812147642421108,-0.41109389044009315,0.48873186316938527,1.273295448372402,-0.15437277004104313,1.573585007488375,-0.302454962865454,-1.1425754988689893,1.1640786155883716,-1.3021294378629336,-2.0401248225317814,1.7901988121767975,0.01617444175837663,0.9937158572258903,0.4281740474480731,0.30235921357379936,0.2837765049739332,-0.19200450693712628,1.1657858296618226,-1.2280034490272977,-0.5938898881717497,0.39033340046387804,-0.6171111313793781,-1.1462013089409203e-13
a_siena_9_1989,-21.92500626963291,-9.020280027153152,-4.859571246704656,-0.2433848678178118,5.23880390934615,0.33835041177419556,11.198679747412283,-3.2391479384079878,1.677894574751878,-3.1993383931548824,-5.465904406950297,-2.1214453913107674,-0.25535181723612105,0.5944804942652238,3.5755782575858905,-0.7948281604606507,-0.7316685904253228,2.7594835666467867,0.5705092769256691,-2.400776094727196,-0.454964512640681,1.8424519357699407,-1.4942905966751423,-1.6981144893506948,-1.12875443673555,-1.6712421074279245,-0.26679294624576266,-1.213940340616396,0.44404649131713403,-1.3589883870776593,-0.16443795201402694,0.014594138139983845,-0.3226566250222544,-1.4710059264955584,0.14528125111667106,0.18194445412922092,0.07515544818543511,-0.031102550268823678,-0.37214939778191125,-0.38986953539482294,-0.24648836501603605,-1.1462013089408787e-13
a_singapore_6_1986,-18.16369884434671,8.282159696659075,-5.5110569891625385,4.3627159793081045,-8.976824300621457,0.867266353416601,-4.623920845824792,4.0180737122239565,-3.374929713597733,-3.4364457132728354,-1.2401813857146384,3.3710630271004858,-1.1472419466520596,2.5964186346618803,3.283289265047687,1.1609152455555152,-3.6250627435804534,-1.0952922564991647,0.9663589878415307,-0.41178469514184735,0.30611348524086057,-0.7483105975541847,-2.300292130054764,0.7298601880953979,0.0693993454863837,-0.20921764066862722,-1.6973041043560348,0.06765243212690417,1.432427956320495,-1.2221801712867941,0.12872606912236953,0.7628821136935485,0.24613143273790075,1.6971374487002322,-0.6284427027008314,-0.2418048155852884,0.06382572548619105,0.10672020248179875,-0.6476223766799012,0.5127829298928477,-0.2290957252764456,-1.1462013089408994e-13
a_taiwan_1_1986,90.17872775868786,19.315220029398247,-10.252841968985651,-5.409961324980431,-7.982415915352465,1.7424607740951508,4.060130304106409,1.7316750496189377,1.29280328081248,3.301959042186829,-0.6098344962736308,-1.86277625037962,-0.6042746305328699,-0.7009422761307086,2.6907556044470002,-0.7988863678522425,-0.9615219755348927,-1.1410570706773913,2.3369382934833594,1.2915987266361821,1.0633383098401021,2.698958157884824,0.7586078635756306,3.4178559407465334,-0.3797730276758394,-0.38872974822547823,0.2990943904289848,0.19995281744980156,0.4691259425483609,-0.3034036563963919,-1.2323906876874142,-0.1547001834240982,-0.17246134394072052,0.2988690394105238,0.47087545857555874,0.2797239487891807,-0.708039730808539,0.1828965805801373,0.3312531849906367,-0.6439054907784934,0.27211569335124974,-1.1462013089409483e-13
